"Identifier","CID","MolecularFormula","MolecularWeight","CanonicalSMILES","IsomericSMILES","InChI","InChIKey","IUPACName","ExactMass","MonoisotopicMass"
"PC O-28:2_22:6",165224289,"C58H102NO7P",956.4,"CCCCCCCC=CCC=CCCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC","CCCCCCC/C=C\C/C=C\CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","InChI=1S/C58H102NO7P/c1-6-8-10-12-14-16-18-20-22-24-26-27-28-29-30-31-32-34-36-38-40-42-44-46-48-50-53-63-55-57(56-65-67(61,62)64-54-52-59(3,4)5)66-58(60)51-49-47-45-43-41-39-37-35-33-25-23-21-19-17-15-13-11-9-7-2/h9,11,15,17-18,20-21,23-24,26,33,35,39,41,45,47,57H,6-8,10,12-14,16,19,22,25,27-32,34,36-38,40,42-44,46,48-56H2,1-5H3/b11-9-,17-15-,20-18-,23-21-,26-24-,35-33-,41-39-,47-45-","HRNKMOXTIRDLGD-MILJEYSDSA-N","[2-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxy-3-[(17Z,20Z)-octacosa-17,20-dienoxy]propyl] 2-(trimethylazaniumyl)ethyl phosphate",955.73939159,955.73939159
"TG 18:2_18:2_19:1",165290105,"C58H102O6",895.4,"CCCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCC=CCCCCC","CCCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","InChI=1S/C58H102O6/c1-4-7-10-13-16-19-22-25-28-31-33-36-39-42-45-48-51-57(60)63-54-55(64-58(61)52-49-46-43-40-37-34-30-27-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h17-18,20-21,26-31,55H,4-16,19,22-25,32-54H2,1-3H3/b20-17-,21-18-,29-26-,30-27-,31-28-","RSJQEUQJRFQHAE-IXIIYXLASA-N","2,3-bis[[(9Z,12Z)-octadeca-9,12-dienoyl]oxy]propyl (Z)-nonadec-9-enoate",894.76764097,894.76764097
"TG 16:1_19:1_20:1",165189319,"C58H106O6",899.5,"CCCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCC","CCCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCC/C=C\CCCCCC","InChI=1S/C58H106O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-36-39-42-45-48-51-57(60)63-54-55(53-62-56(59)50-47-44-41-38-35-32-24-21-18-15-12-9-6-3)64-58(61)52-49-46-43-40-37-34-30-28-26-23-20-17-14-11-8-5-2/h21,24-25,27-28,30,55H,4-20,22-23,26,29,31-54H2,1-3H3/b24-21-,27-25-,30-28-","BIBVIWZLQVIOOC-IEBCUPKBSA-N","[3-[(Z)-hexadec-9-enoyl]oxy-2-[(Z)-nonadec-9-enoyl]oxypropyl] (Z)-icos-11-enoate",898.7989411,898.7989411
"TG 18:0_18:2_19:1",165248300,"C58H106O6",899.5,"CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCCC)OC(=O)CCCCCCCC=CCC=CCCCCC","CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","InChI=1S/C58H106O6/c1-4-7-10-13-16-19-22-25-28-31-33-36-39-42-45-48-51-57(60)63-54-55(64-58(61)52-49-46-43-40-37-34-30-27-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h18,21,27-28,30-31,55H,4-17,19-20,22-26,29,32-54H2,1-3H3/b21-18-,30-27-,31-28-","LIWITZKGNNLXQU-FOHJXQQFSA-N","[2-[(9Z,12Z)-octadeca-9,12-dienoyl]oxy-3-octadecanoyloxypropyl] (Z)-nonadec-9-enoate",898.7989411,898.7989411
"TG 16:0_18:1_21:0",165338903,"C58H110O6",903.5,"CCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC","CCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC","InChI=1S/C58H110O6/c1-4-7-10-13-16-19-22-25-27-28-29-31-33-36-39-42-45-48-51-57(60)63-54-55(53-62-56(59)50-47-44-41-38-35-32-24-21-18-15-12-9-6-3)64-58(61)52-49-46-43-40-37-34-30-26-23-20-17-14-11-8-5-2/h26,30,55H,4-25,27-29,31-54H2,1-3H3/b30-26-","ZYVNTODVJDOUDW-BXVZCJGGSA-N","[3-hexadecanoyloxy-2-[(Z)-octadec-9-enoyl]oxypropyl] henicosanoate",902.83024122,902.83024122
"HBMP 14:0_20:0_18:1",138306626,"C58H111O11P",1015.5,"CCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(CO)OC(=O)CCCCCCCCCCCCC","CCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)(O)OCC(CO)OC(=O)CCCCCCCCCCCCC","InChI=1S/C58H111O11P/c1-4-7-10-13-16-19-22-24-26-27-29-31-34-37-40-43-46-49-58(62)69-55(51-65-56(60)47-44-41-38-35-33-30-28-25-23-20-17-14-11-8-5-2)53-67-70(63,64)66-52-54(50-59)68-57(61)48-45-42-39-36-32-21-18-15-12-9-6-3/h25,28,54-55,59H,4-24,26-27,29-53H2,1-3H3,(H,63,64)/b28-25-","YNQLVSFBPAIJHI-FVDSYPCUSA-N","[1-[hydroxy-(3-hydroxy-2-tetradecanoyloxypropoxy)phosphoryl]oxy-3-[(Z)-octadec-9-enoyl]oxypropan-2-yl] icosanoate",1014.78640135,1014.78640135
"PC 16:0_34:1",164486934,"C58H114NO8P",984.5,"CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCCC=CCCCCCCCCCC","CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCC/C=C\CCCCCCCCCC","InChI=1S/C58H114NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-39-41-43-45-47-49-51-58(61)67-56(55-66-68(62,63)65-53-52-59(3,4)5)54-64-57(60)50-48-46-44-42-40-38-19-17-15-13-11-9-7-2/h22-23,56H,6-21,24-55H2,1-5H3/b23-22-","YFUGGCOGMAYKPO-FCQUAONHSA-N","[3-hexadecanoyloxy-2-[(Z)-tetratriacont-23-enoyl]oxypropyl] 2-(trimethylazaniumyl)ethyl phosphate",983.82820659,983.82820659
"TG 13:0_20:4_22:6",164374749,"C58H92O6",885.3,"CCCCCCCCCCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC","CCCCCCCCCCCCC(=O)OCC(COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","InChI=1S/C58H92O6/c1-4-7-10-13-16-19-22-24-26-28-29-31-32-34-36-39-42-45-48-51-57(60)63-54-55(53-62-56(59)50-47-44-41-38-21-18-15-12-9-6-3)64-58(61)52-49-46-43-40-37-35-33-30-27-25-23-20-17-14-11-8-5-2/h7-8,10-11,16-17,19-20,24-27,29,31,33-36,42,45,55H,4-6,9,12-15,18,21-23,28,30,32,37-41,43-44,46-54H2,1-3H3/b10-7-,11-8-,19-16-,20-17-,26-24-,27-25-,31-29-,35-33-,36-34-,45-42-","PATZJDFHQIHMHJ-PKHSUPMFSA-N","[2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxy-3-tridecanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoate",884.68939065,884.68939065
"TG 15:1_18:2_22:6",165332951,"C58H94O6",887.4,"CCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCC=CCC=CCCCCC","CCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","InChI=1S/C58H94O6/c1-4-7-10-13-16-19-22-25-27-28-29-30-32-33-36-39-42-45-48-51-57(60)63-54-55(53-62-56(59)50-47-44-41-38-35-24-21-18-15-12-9-6-3)64-58(61)52-49-46-43-40-37-34-31-26-23-20-17-14-11-8-5-2/h7,10,16-21,25-27,29-31,33,36,42,45,55H,4-6,8-9,11-15,22-24,28,32,34-35,37-41,43-44,46-54H2,1-3H3/b10-7-,19-16-,20-17-,21-18-,27-25-,30-29-,31-26-,36-33-,45-42-","ZAYCNEKFTMQDFZ-RHECZGBCSA-N","[2-[(9Z,12Z)-octadeca-9,12-dienoyl]oxy-3-[(Z)-pentadec-9-enoyl]oxypropyl] (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoate",886.70504071,886.70504071
"TG 15:0_20:3_20:4",165202002,"C58H98O6",891.4,"CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCCCC=CCC=CCC=CCC","CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCC/C=C\C/C=C\C/C=C\CC","InChI=1S/C58H98O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-36-39-42-45-48-51-57(60)63-54-55(53-62-56(59)50-47-44-41-38-35-24-21-18-15-12-9-6-3)64-58(61)52-49-46-43-40-37-34-32-30-28-26-23-20-17-14-11-8-5-2/h7-8,10-11,16-17,19-20,25-28,31,33,55H,4-6,9,12-15,18,21-24,29-30,32,34-54H2,1-3H3/b10-7-,11-8-,19-16-,20-17-,27-25-,28-26-,33-31-","DGOYZPJHUXSJMQ-QTGSCCGVSA-N","[1-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxy-3-pentadecanoyloxypropan-2-yl] (11Z,14Z,17Z)-icosa-11,14,17-trienoate",890.73634084,890.73634084
"PE 32:1_22:6",164283968,"C59H104NO8P",986.4,"CCCCCCCCCCC=CCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC","CCCCCCCCCC/C=C\CCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","InChI=1S/C59H104NO8P/c1-3-5-7-9-11-13-15-17-19-21-23-24-25-26-27-28-29-30-31-32-34-35-37-39-41-43-45-47-49-51-58(61)65-55-57(56-67-69(63,64)66-54-53-60)68-59(62)52-50-48-46-44-42-40-38-36-33-22-20-18-16-14-12-10-8-6-4-2/h6,8,12,14,18,20-21,23,33,36,40,42,46,48,57H,3-5,7,9-11,13,15-17,19,22,24-32,34-35,37-39,41,43-45,47,49-56,60H2,1-2H3,(H,63,64)/b8-6-,14-12-,20-18-,23-21-,36-33-,42-40-,48-46-","IELBTBYWXAKARI-KZTOHUGCSA-N","[3-[2-aminoethoxy(hydroxy)phosphoryl]oxy-2-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxypropyl] (Z)-dotriacont-21-enoate",985.74995627,985.74995627
"PE 34:2_20:4",164210732,"C59H106NO8P",988.4,"CCCCCCCC=CCC=CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC","CCCCCCC/C=C\C/C=C\CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","InChI=1S/C59H106NO8P/c1-3-5-7-9-11-13-15-17-19-21-22-23-24-25-26-27-28-29-30-31-32-33-34-36-37-39-41-43-45-47-49-51-58(61)65-55-57(56-67-69(63,64)66-54-53-60)68-59(62)52-50-48-46-44-42-40-38-35-20-18-16-14-12-10-8-6-4-2/h6,8,12,14-15,17-18,20-22,38,40,57H,3-5,7,9-11,13,16,19,23-37,39,41-56,60H2,1-2H3,(H,63,64)/b8-6-,14-12-,17-15-,20-18-,22-21-,40-38-","BPIVKLOJJPARRO-IAULSTCUSA-N","[3-[2-aminoethoxy(hydroxy)phosphoryl]oxy-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxypropyl] (23Z,26Z)-tetratriaconta-23,26-dienoate",987.76560634,987.76560634
"TG O-18:1_18:0_20:4",164365521,"C59H106O5",895.5,"CCCCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCC=CCC=CCC=CCC=CCC","CCCCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","InChI=1S/C59H106O5/c1-4-7-10-13-16-19-22-25-28-30-32-34-37-40-43-46-49-52-58(60)63-56-57(55-62-54-51-48-45-42-39-36-33-29-26-23-20-17-14-11-8-5-2)64-59(61)53-50-47-44-41-38-35-31-27-24-21-18-15-12-9-6-3/h7,10,16,19,25-26,28-29,32,34,57H,4-6,8-9,11-15,17-18,20-24,27,30-31,33,35-56H2,1-3H3/b10-7-,19-16-,28-25-,29-26-,34-32-","OIXGDBAQVZPCMJ-CEWCOWSASA-N","[2-octadecanoyloxy-3-[(Z)-octadec-9-enoxy]propyl] (8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoate",894.80402648,894.80402648
"TG 16:0_18:1_22:3",165325313,"C59H106O6",911.5,"CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC","CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC","InChI=1S/C59H106O6/c1-4-7-10-13-16-19-22-25-27-28-29-30-32-34-37-40-43-46-49-52-58(61)64-55-56(54-63-57(60)51-48-45-42-39-36-33-24-21-18-15-12-9-6-3)65-59(62)53-50-47-44-41-38-35-31-26-23-20-17-14-11-8-5-2/h16,19,25-27,29-31,56H,4-15,17-18,20-24,28,32-55H2,1-3H3/b19-16-,27-25-,30-29-,31-26-","XWNGLYRKHZVNAP-CPKCUELOSA-N","[3-hexadecanoyloxy-2-[(Z)-octadec-9-enoyl]oxypropyl] (10Z,13Z,16Z)-docosa-10,13,16-trienoate",910.7989411,910.7989411
"TG 18:1_18:1_20:2",165296098,"C59H106O6",911.5,"CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC","CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC","InChI=1S/C59H106O6/c1-4-7-10-13-16-19-22-25-28-29-32-34-37-40-43-46-49-52-58(61)64-55-56(65-59(62)53-50-47-44-41-38-35-31-27-24-21-18-15-12-9-6-3)54-63-57(60)51-48-45-42-39-36-33-30-26-23-20-17-14-11-8-5-2/h16,19,25-28,30-31,56H,4-15,17-18,20-24,29,32-55H2,1-3H3/b19-16-,28-25-,30-26-,31-27-","SQBMPFCSSGSZFV-DPSJCZKMSA-N","2,3-bis[[(Z)-octadec-9-enoyl]oxy]propyl (11Z,14Z)-icosa-11,14-dienoate",910.7989411,910.7989411
"TG 18:1_18:2_20:1",9544500,"C59H106O6",911.5,"CCCCCCCCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCC=CCCCCC","CCCCCCCC/C=C\CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","InChI=1S/C59H106O6/c1-4-7-10-13-16-19-22-25-28-29-32-34-37-40-43-46-49-52-58(61)64-55-56(65-59(62)53-50-47-44-41-38-35-31-27-24-21-18-15-12-9-6-3)54-63-57(60)51-48-45-42-39-36-33-30-26-23-20-17-14-11-8-5-2/h18,21,25-28,30-31,56H,4-17,19-20,22-24,29,32-55H2,1-3H3/b21-18-,28-25-,30-26-,31-27-","YONCDTJKIZDSKQ-JALPFGDRSA-N","[2-[(9Z,12Z)-octadeca-9,12-dienoyl]oxy-3-[(Z)-octadec-9-enoyl]oxypropyl] (Z)-icos-11-enoate",910.7989411,910.7989411
"TG O-16:0_18:0_22:4",164320872,"C59H108O5",897.5,"CCCCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCC=CCC=CCC=CCC=CCC","CCCCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","InChI=1S/C59H108O5/c1-4-7-10-13-16-19-22-25-28-29-30-31-33-34-37-40-43-46-49-52-58(60)63-56-57(55-62-54-51-48-45-42-39-36-27-24-21-18-15-12-9-6-3)64-59(61)53-50-47-44-41-38-35-32-26-23-20-17-14-11-8-5-2/h7,10,16,19,25,28,30-31,57H,4-6,8-9,11-15,17-18,20-24,26-27,29,32-56H2,1-3H3/b10-7-,19-16-,28-25-,31-30-","KZJOPTHCSNZYLK-UEVMVFOSSA-N","(3-hexadecoxy-2-octadecanoyloxypropyl) (10Z,13Z,16Z,19Z)-docosa-10,13,16,19-tetraenoate",896.81967654,896.81967654
"TG O-20:0_16:0_20:4",164356821,"C59H108O5",897.5,"CCCCCCCCCCCCCCCCCCCCOCC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCCCCCCCCC","CCCCCCCCCCCCCCCCCCCCOCC(COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCCCCCCCC","InChI=1S/C59H108O5/c1-4-7-10-13-16-19-22-25-27-29-31-33-36-39-42-45-48-51-54-62-55-57(64-59(61)53-50-47-44-41-38-34-24-21-18-15-12-9-6-3)56-63-58(60)52-49-46-43-40-37-35-32-30-28-26-23-20-17-14-11-8-5-2/h8,11,17,20,26,28,32,35,57H,4-7,9-10,12-16,18-19,21-25,27,29-31,33-34,36-56H2,1-3H3/b11-8-,20-17-,28-26-,35-32-","NRVHLGWURCLRKW-IWVLLIEBSA-N","(2-hexadecanoyloxy-3-icosoxypropyl) (8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoate",896.81967654,896.81967654
"TG 16:0_18:1_22:0",101080197,"C59H112O6",917.5,"CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC","CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC","InChI=1S/C59H112O6/c1-4-7-10-13-16-19-22-25-27-28-29-30-32-34-37-40-43-46-49-52-58(61)64-55-56(54-63-57(60)51-48-45-42-39-36-33-24-21-18-15-12-9-6-3)65-59(62)53-50-47-44-41-38-35-31-26-23-20-17-14-11-8-5-2/h26,31,56H,4-25,27-30,32-55H2,1-3H3/b31-26-","IFLOLSWWIHPMFV-ZXPTYKNPSA-N","[3-hexadecanoyloxy-2-[(Z)-octadec-9-enoyl]oxypropyl] docosanoate",916.84589129,916.84589129
"TG 16:0_18:0_22:0",132972947,"C59H114O6",919.5,"CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC","CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC","InChI=1S/C59H114O6/c1-4-7-10-13-16-19-22-25-27-28-29-30-32-34-37-40-43-46-49-52-58(61)64-55-56(54-63-57(60)51-48-45-42-39-36-33-24-21-18-15-12-9-6-3)65-59(62)53-50-47-44-41-38-35-31-26-23-20-17-14-11-8-5-2/h56H,4-55H2,1-3H3","CAPRXGZRZWSDGE-UHFFFAOYSA-N","(3-hexadecanoyloxy-2-octadecanoyloxypropyl) docosanoate",918.86154135,918.86154135
"TG O-22:0_16:0_18:0",164318279,"C59H116O5",905.5,"CCCCCCCCCCCCCCCCCCCCCCOCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC","CCCCCCCCCCCCCCCCCCCCCCOCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC","InChI=1S/C59H116O5/c1-4-7-10-13-16-19-22-25-27-28-29-30-31-33-36-39-42-45-48-51-54-62-55-57(64-59(61)53-50-47-44-41-38-34-24-21-18-15-12-9-6-3)56-63-58(60)52-49-46-43-40-37-35-32-26-23-20-17-14-11-8-5-2/h57H,4-56H2,1-3H3","KUEXDCHVJRSPRA-UHFFFAOYSA-N","(3-docosoxy-2-hexadecanoyloxypropyl) octadecanoate",904.8822768,904.8822768
"Ubidecarenone",5281915,"C59H90O4",863.3,"CC1=C(C(=O)C(=C(C1=O)OC)OC)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C","CC1=C(C(=O)C(=C(C1=O)OC)OC)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C","InChI=1S/C59H90O4/c1-44(2)24-15-25-45(3)26-16-27-46(4)28-17-29-47(5)30-18-31-48(6)32-19-33-49(7)34-20-35-50(8)36-21-37-51(9)38-22-39-52(10)40-23-41-53(11)42-43-55-54(12)56(60)58(62-13)59(63-14)57(55)61/h24,26,28,30,32,34,36,38,40,42H,15-23,25,27,29,31,33,35,37,39,41,43H2,1-14H3/b45-26+,46-28+,47-30+,48-32+,49-34+,50-36+,51-38+,52-40+,53-42+","ACTIUHUUMQJHFO-UPTCCGCDSA-N","2-[(2E,6E,10E,14E,18E,22E,26E,30E,34E)-3,7,11,15,19,23,27,31,35,39-decamethyltetraconta-2,6,10,14,18,22,26,30,34,38-decaenyl]-5,6-dimethoxy-3-methylcyclohexa-2,5-diene-1,4-dione",862.68391135,862.68391135
"TG O-16:4_20:4_20:4",164435730,"C59H92O5",881.4,"CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(COCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC","CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)OCC(COCCC/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","InChI=1S/C59H92O5/c1-4-7-10-13-16-19-22-25-28-30-32-34-37-40-43-46-49-52-58(60)63-56-57(55-62-54-51-48-45-42-39-36-27-24-21-18-15-12-9-6-3)64-59(61)53-50-47-44-41-38-35-33-31-29-26-23-20-17-14-11-8-5-2/h7-12,16-21,25-29,32-36,42,45,57H,4-6,13-15,22-24,30-31,37-41,43-44,46-56H2,1-3H3/b10-7-,11-8-,12-9-,19-16-,20-17-,21-18-,28-25-,29-26-,34-32-,35-33-,36-27-,45-42-","UJWFKRPUVKQGCD-SRGJDHHDSA-N","[3-[(4Z,7Z,10Z,13Z)-hexadeca-4,7,10,13-tetraenoxy]-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxypropyl] (8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoate",880.69447603,880.69447603
"TG 16:3_18:2_22:6",165190651,"C59H92O6",897.4,"CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC)COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC","CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCC/C=C\C/C=C\C/C=C\CC)COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","InChI=1S/C59H92O6/c1-4-7-10-13-16-19-22-25-27-28-29-30-32-34-37-40-43-46-49-52-58(61)64-55-56(54-63-57(60)51-48-45-42-39-36-33-24-21-18-15-12-9-6-3)65-59(62)53-50-47-44-41-38-35-31-26-23-20-17-14-11-8-5-2/h7,9-10,12,16-21,25-27,29-31,33-34,36-37,43,46,56H,4-6,8,11,13-15,22-24,28,32,35,38-42,44-45,47-55H2,1-3H3/b10-7-,12-9-,19-16-,20-17-,21-18-,27-25-,30-29-,31-26-,36-33-,37-34-,46-43-","BNKGSFVRZYMNJN-IYKOYMMQSA-N","[3-[(7Z,10Z,13Z)-hexadeca-7,10,13-trienoyl]oxy-2-[(9Z,12Z)-octadeca-9,12-dienoyl]oxypropyl] (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoate",896.68939065,896.68939065
"TG 16:1_18:3_22:6",165214228,"C59H94O6",899.4,"CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCC=CCC=CCC=CCC","CCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","InChI=1S/C59H94O6/c1-4-7-10-13-16-19-22-25-27-28-29-30-32-34-37-40-43-46-49-52-58(61)64-55-56(54-63-57(60)51-48-45-42-39-36-33-24-21-18-15-12-9-6-3)65-59(62)53-50-47-44-41-38-35-31-26-23-20-17-14-11-8-5-2/h7-8,10-11,16-17,19-21,24-27,29-31,34,37,43,46,56H,4-6,9,12-15,18,22-23,28,32-33,35-36,38-42,44-45,47-55H2,1-3H3/b10-7-,11-8-,19-16-,20-17-,24-21-,27-25-,30-29-,31-26-,37-34-,46-43-","GDOQWDSETAOUPI-JWWJSEOZSA-N","[3-[(Z)-hexadec-9-enoyl]oxy-2-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoate",898.70504071,898.70504071
